,degree,closeness,betweenness,eigenvector,pagerank
n2play,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
anthonylamarche,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
briangocial,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
prairiecrab,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
digiblader,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
nepabum,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
grantmountieofanna,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
elliot66,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
flyfishgirl,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
umbrarchist,0.0002831791580139702,0.2165886369676773,0.00014313972223145604,0.0002767344971026436,0.00010303317873675958
alexstrachan,0.00018878610534264677,0.20549326919346705,0.00020950639584280177,0.00032971830925751494,7.501916102626747e-05
dulcie917,0.00018878610534264677,0.20604881843819897,0.00031733313827025136,0.0002486603191345321,7.674097789850423e-05
gibbensauthor,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
stevedavis1948,0.00037757221068529355,0.21297468990611745,8.478234671723469e-05,0.00024508654466957517,0.0001354424861593157
momsrobin,0.00018878610534264677,0.20552117485013677,0.0001377065443375594,0.00022295610957741765,7.635353184019892e-05
25items,0.00018878610534264677,0.21588246082367085,0.00020583232556677284,0.00044217252315060824,7.268117432146664e-05
altja,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
northcandor,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
arpixa,0.0009439305267132338,0.26327692040060635,0.018043299840791425,0.02485891923133382,0.00030993429048775965
mavibluecatte,0.0002831791580139702,0.25126891513685307,0.001258332206776796,0.023677311606277313,0.00010274235881849258
wings2water,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
jetro1138,0.0002831791580139702,0.22803883160772326,0.00034837116607078423,0.0006038332690110774,9.82372716512481e-05
unewme,0.00018878610534264677,0.22409307244843998,0.00032573003841259313,0.0007408976070107985,7.326160176955079e-05
yolowinr,0.00018878610534264677,0.24682556324409963,0.0005303667489867244,0.023158161312551884,7.299984580492151e-05
wildwolf67,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
starteller,0.00037757221068529355,0.22649335100696968,0.00034239415710450366,0.0004641467104890513,0.00013242344502542366
homegrownvagirl,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
rockiesprogs,0.00018878610534264677,0.24682556324409963,0.0005303667489867244,0.023158161312551884,7.299984580492151e-05
catman6,0.0002831791580139702,0.22003904789598305,0.0014284128649855745,0.00031718579336672485,0.00010618652699618426
denise-denise,0.0004719652633566169,0.20738797643051504,0.00038781626648223404,0.00022308497676515635,0.00019866519653442602
lorask,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
nonnieida,0.00018878610534264677,0.24339475256168727,0.001195753408456039,0.003054301307457486,7.089456121821799e-05
falrising,0.00037757221068529355,0.2256298852043533,0.0009015829684594661,0.0009362711202736049,0.00015133296610954404
twistmeyer,9.439305267132339e-05,0.1840962012998297,0.0,3.0716527593941275e-05,4.598438107384766e-05
hapexamandios,9.439305267132339e-05,0.1840962012998297,0.0,3.0716527593941275e-05,4.598438107384766e-05
portablepancake,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
theoctoberist,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
personal-mod-lists,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
ex-xer,0.00018878610534264677,0.23362074668666064,0.000277444031398886,0.0011665592432263494,7.259326284074151e-05
bobwelch,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
nancylevinestearns,0.00037757221068529355,0.24005800910924294,0.0003758849200374891,0.0019231868421236444,0.00014136243364027743
madlymyself,9.439305267132339e-05,0.19358964987939478,0.0,6.30740469119104e-05,4.4003359645555137e-05
brianka,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
stealthren.com,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
allanschlosser,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
quandia,0.00018878610534264677,0.20460822372868262,9.440196356084206e-05,0.00022198604854521692,8.706718210117948e-05
alipenguinz,9.439305267132339e-05,0.16985730319063652,0.0,7.282736071891981e-06,5.083235084521049e-05
luluhoney,0.0005663583160279403,0.23967241301298584,0.005922081881914885,0.0013371780329740454,0.00019016715847642188
imf001,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
earbuzz,0.00018878610534264677,0.20460822372868262,9.440196356084206e-05,0.00022198604854521692,8.706718210117948e-05
hempforpresident,9.439305267132339e-05,0.16985730319063652,0.0,7.282736071891981e-06,5.083235084521049e-05
phonon,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
ecmkat,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
rhutabhayga,0.00018878610534264677,0.2118206902067421,0.0,0.0002369737603733671,7.154383741681797e-05
lindaworkerbee,0.00018878610534264677,0.20465960899466812,1.2784369699066292e-05,0.00027312467754418744,7.215348567128087e-05
scarsandhearts,9.439305267132339e-05,0.16991996407204837,0.0,5.137736425882185e-05,4.2792018434885853e-05
steinheim2,0.00018878610534264677,0.21661077942258936,0.0002577995053643528,0.00023197550936863181,7.257631706123997e-05
apopularmonster,0.0008495374740419105,0.23955318379160637,0.0022881020856814088,0.0013509674078379657,0.00028961556655711005
alextboyko,0.00018878610534264677,0.21467071935157042,0.00044381102028873983,0.00034747523962045973,7.312882354260391e-05
carlstevens,0.00018878610534264677,0.2172637968868563,0.0005944584639464948,0.000288487751162053,7.26942628443388e-05
banana42boat,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
lisaandotis,0.00018878610534264677,0.20581264327621712,2.0706198868504487e-05,0.00022308887121321477,7.477568399295308e-05
robrodgers,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
msilltellyouwhat,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
cortelyouu,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
warpfactor10,0.00018878610534264677,0.20460822372868262,9.440196356084206e-05,0.00022198604854521692,8.706718210117948e-05
horzgirl,9.439305267132339e-05,0.16985730319063652,0.0,7.282736071891981e-06,5.083235084521049e-05
mybits,0.00018878610534264677,0.24682556324409963,0.0005303667489867244,0.023158161312551884,7.299984580492151e-05
millicentrandy,0.00018878610534264677,0.21984726487922304,0.0003601567466165061,0.0004106268908629875,7.24265280485242e-05
predictionmonk,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
metatheory,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
jobuna,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
mfriedman803,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
5plume,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
earthfan,0.00037757221068529355,0.25186030478092386,0.0023831784127756974,0.023858152979052947,0.000129595856399117
cookievargas,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
bluebayou92,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
mymaxknows,0.00018878610534264677,0.21485357345663988,1.0204609427000693e-05,0.00025304959537388136,7.606208536850892e-05
slpage63,0.0002831791580139702,0.22818126992332213,0.00012202016023102089,0.000954139094791043,0.00011529167453217658
dailygrind6058,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
geoffreyd55,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
justfairtruth,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
a-climate-refugee,0.0002831791580139702,0.2125644575533217,0.00017192580926739292,0.0004504104909875693,9.759650203030556e-05
kathythequeen,0.00037757221068529355,0.2136274727269061,0.0012282616676183849,0.0003389319535756247,0.00013745738297125376
ihavetosaythis,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
indep4country,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
mariceann,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
john3-16,0.0002831791580139702,0.22402199196447453,0.0003536199413558593,0.0006271276311948589,9.873344548665346e-05
collectivedelusion,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
andyrogers,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
kathiincali,0.00037757221068529355,0.24685432006710784,0.0007206181728830087,0.02396222048040144,0.0001417283282375252
dirk541,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
bluechous,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
blathin384,0.00018878610534264677,0.20460822372868262,9.440196356084206e-05,0.00022198604854521692,8.706718210117948e-05
norisj,9.439305267132339e-05,0.16985730319063652,0.0,7.282736071891981e-06,5.083235084521049e-05
maxcoatesbfa,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
bberts,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
michaelscottgary,0.00018878610534264677,0.23362074668666064,0.000277444031398886,0.0011665592432263494,7.259326284074151e-05
thesurleyshirley,0.00018878610534264677,0.2118206902067421,0.0,0.0002369737603733671,7.154383741681797e-05
myself11,0.00018878610534264677,0.21588246082367085,0.00020583232556677284,0.00044217252315060824,7.268117432146664e-05
sastenio,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
nhughes18,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
libraone,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
digitalmb,9.439305267132339e-05,0.20460032059329072,0.0,0.0002217473132853656,4.351908875597974e-05
patricksgoldens,0.00018878610534264677,0.23035442487497282,0.00017630361260504102,0.0006613889719411985,6.995394563818276e-05
jonbandit,0.02255993958844629,0.28900346454974496,0.04825435500702856,0.010791346020273363,0.00762893032104074
biscuitburner101,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
itzhexen,0.0002831791580139702,0.224225876775245,9.440196356084206e-05,0.0003690574170949552,0.00010255075743118284
my-bubble,9.439305267132339e-05,0.1831604426002766,0.0,1.2106891367400481e-05,4.300455554631381e-05
illinoismanfella,0.0006607513686992637,0.22944144846555345,2.5389565924749307e-05,0.00045398849411119185,0.00019850733878966153
pasandy,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
gobearcats,0.00018878610534264677,0.23015424723006736,0.0004335602573728615,0.0007650573075624588,7.087488494851833e-05
quanjay,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
kevincallidus,0.00018878610534264677,0.22816161268090973,0.0003018400496104678,0.0005325229776799302,7.042907205045852e-05
redteacher,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
uriel52,0.0002831791580139702,0.22422113105316627,0.0,0.000379344382735299,9.504202536458889e-05
aekm,0.00018878610534264677,0.22421638553196893,0.0,0.00036621338335904617,6.846674824779507e-05
mathiasrev,0.0004719652633566169,0.22582708049113234,1.3940380280317021e-06,0.0004134258892748801,0.00014420581265476827
rikquiote,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
patriot-q,0.00018878610534264677,0.22816161268090973,0.0003018400496104678,0.0005325229776799302,7.042907205045852e-05
macsrw,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
allanroyx,0.00018878610534264677,0.22880715319323558,0.00033105794828000096,0.0005466532911842643,7.085964219835483e-05
larstimpa,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
gregstuartk,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
bloodsweatandtea,0.00018878610534264677,0.22827468809929108,0.00034936616303023313,0.0005188123480340285,6.949566745714371e-05
kellumdander,0.0002831791580139702,0.23001432975813105,0.0013657062773085294,0.0004211134648069131,9.98447863256747e-05
originalminx,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
ohyes-yesir,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
ravnica11,0.0009439305267132338,0.23681681010394545,0.0035702603745588904,0.0006179844664706912,0.0002784447844216776
justjayne7z,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
frastis,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
idyll-dream2,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
modoubtingthomas,0.0002831791580139702,0.234780488885934,5.0576558427387914e-05,0.0011733364759296708,0.00010070735790974252
viiithefallenstar,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
libforce1,0.00037757221068529355,0.23369289480069708,0.0008567808570506298,0.000776966435239275,0.00012459057474861556
z00keeper,0.00018878610534264677,0.22829436483137594,0.00039067679681368416,0.00037755088393932434,7.293814840098152e-05
laurelbgood,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
votegirl,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
lancelink51,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
nlt71,0.00018878610534264677,0.24522580495821855,0.0002098429114191617,0.003186323284978507,6.896267865453926e-05
allcreator,0.0002831791580139702,0.22851596203623814,0.00012335040728172624,0.0003882686270875164,9.903185823167793e-05
tigerxsr,0.00018878610534264677,0.22421638553196893,0.0,0.0003686605135096296,6.578166202904686e-05
julianle,0.0002831791580139702,0.22504514073287307,0.00015855572832999845,0.0003690356386594562,9.803801453130021e-05
skippyoz,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
lennoxthebat,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
reneedodson,0.0004719652633566169,0.23401294426895805,0.0020413246464245686,0.000897022245278291,0.0001606551662387363
chrissy525,0.0002831791580139702,0.2307910158377448,0.002395006932952242,0.00048495437468749485,0.00010204638437370983
finn0101,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
michelledombro8,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
klr650tagg,9.439305267132339e-05,0.22421164021164022,0.0,0.0003537692908063868,4.158720619230099e-05
